section,category,metric,type,date,value,publish_date,ObjectId
Vaccine Administration,Distribution,Cumulative Weekly,Pfizer,12/20/2020,71175,02/19/2021,17235
Vaccine Administration,Distribution,Weekly,All COVID Vaccines,12/20/2020,45675,02/19/2021,17236
Vaccine Administration,Distribution,Weekly,Moderna,12/20/2020,33000,02/19/2021,17237
Vaccine Administration,Distribution,Weekly,Pfizer,12/20/2020,12675,02/19/2021,17238
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,12/21/2020,42392,02/19/2021,17239
Vaccine Administration,Administration,Cumulative Daily,Moderna,12/21/2020,37,02/19/2021,17240
Vaccine Administration,Administration,Cumulative Daily,Pfizer,12/21/2020,42337,02/19/2021,17241
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,12/21/2020,3,02/19/2021,17242
Vaccine Administration,Administration,Daily,All COVID Vaccines,12/21/2020,5456,02/19/2021,17243
Vaccine Administration,Administration,Daily,Moderna,12/21/2020,29,02/19/2021,17244
Vaccine Administration,Administration,Daily,Pfizer,12/21/2020,5431,02/19/2021,17245
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,12/21/2020,0,02/19/2021,17246
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,12/22/2020,49961,02/19/2021,17247
Vaccine Administration,Administration,Cumulative Daily,Moderna,12/22/2020,3652,02/19/2021,17248
Vaccine Administration,Administration,Cumulative Daily,Pfizer,12/22/2020,46289,02/19/2021,17249
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,12/22/2020,5,02/19/2021,17250
Vaccine Administration,Administration,Daily,All COVID Vaccines,12/22/2020,7569,02/19/2021,17251
Vaccine Administration,Distribution,Cumulative Weekly,Moderna,02/14/2021,639100,02/18/2021,17252
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,02/05/2021,161,02/18/2021,17253
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/21/2021,210833,02/18/2021,17254
Vaccine Administration,Administration,Cumulative Weekly,Unspecified COVID Vaccine,01/31/2021,183,02/18/2021,17255
Vaccine Administration,Administration,Daily,Moderna,12/22/2020,3615,02/19/2021,17256
Vaccine Administration,Administration,Daily,Pfizer,12/22/2020,3952,02/19/2021,17257
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,12/22/2020,2,02/19/2021,17258
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,12/23/2020,64228,02/19/2021,17259
Vaccine Administration,Administration,Cumulative Daily,Moderna,12/23/2020,14046,02/19/2021,17260
Vaccine Administration,Administration,Daily,All COVID Vaccines,02/05/2021,38254,02/18/2021,17261
Vaccine Administration,Administration,Cumulative Daily,Pfizer,12/23/2020,50168,02/19/2021,17262
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/21/2021,218161,02/18/2021,17263
Vaccine Administration,Administration,Daily,Pfizer,01/25/2021,4584,02/18/2021,17264
Vaccine Administration,Administration,Daily,Moderna,02/05/2021,19416,02/18/2021,17265
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,12/23/2020,8,02/19/2021,17266
Vaccine Administration,Distribution,Cumulative Weekly,Pfizer,02/14/2021,475800,02/18/2021,17267
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/21/2021,95,02/18/2021,17268
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/25/2021,5,02/18/2021,17269
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/31/2021,9891,02/18/2021,17270
Vaccine Administration,Administration,Daily,Pfizer,02/05/2021,18836,02/18/2021,17271
Vaccine Administration,Administration,Daily,All COVID Vaccines,12/23/2020,14267,02/19/2021,17272
Vaccine Administration,Distribution,Weekly,All COVID Vaccines,02/14/2021,23400,02/18/2021,17273
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/21/2021,29066,02/18/2021,17274
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/26/2021,515625,02/18/2021,17275
Vaccine Administration,Administration,Daily,Moderna,01/31/2021,2572,02/18/2021,17276
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/26/2021,264015,02/18/2021,17277
Vaccine Administration,Distribution,Weekly,Moderna,02/14/2021,0,02/18/2021,17278
Vaccine Administration,Administration,Daily,Moderna,01/21/2021,15602,02/18/2021,17279
Vaccine Administration,Administration,Daily,Moderna,12/23/2020,10394,02/19/2021,17280
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,02/05/2021,4,02/18/2021,17281
Vaccine Administration,Administration,Daily,Pfizer,01/31/2021,7321,02/18/2021,17282
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/26/2021,251499,02/18/2021,17283
Vaccine Administration,Distribution,Weekly,Pfizer,02/14/2021,23400,02/18/2021,17284
Vaccine Administration,Administration,Daily,Pfizer,01/21/2021,13462,02/18/2021,17285
Vaccine Administration,Administration,Daily,Pfizer,12/23/2020,3879,02/19/2021,17286
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,02/06/2021,781798,02/18/2021,17287
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/31/2021,0,02/18/2021,17288
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,02/15/2021,1045914,02/18/2021,17289
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/26/2021,117,02/18/2021,17290
Vaccine Administration,Administration,Cumulative Daily,Moderna,02/15/2021,517953,02/18/2021,17291
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/21/2021,2,02/18/2021,17292
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,12/23/2020,3,02/19/2021,17293
Vaccine Administration,Administration,Cumulative Daily,Moderna,02/06/2021,396091,02/18/2021,17294
Vaccine Administration,Administration,Weekly,All COVID Vaccines,01/31/2021,175137,02/18/2021,17295
Vaccine Administration,Administration,Cumulative Daily,Pfizer,02/06/2021,385548,02/18/2021,17296
Vaccine Administration,Administration,Cumulative Daily,Pfizer,02/15/2021,527775,02/18/2021,17297
Vaccine Administration,Administration,Weekly,Moderna,01/31/2021,85172,02/18/2021,17298
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,12/24/2020,68332,02/19/2021,17299
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,02/06/2021,183,02/18/2021,17300
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/22/2021,456966,02/18/2021,17301
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/26/2021,18735,02/18/2021,17302
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,02/15/2021,212,02/18/2021,17303
Vaccine Administration,Administration,Weekly,Pfizer,01/31/2021,89925,02/18/2021,17304
Vaccine Administration,Administration,Cumulative Daily,Moderna,12/24/2020,17441,02/19/2021,17305
Vaccine Administration,Administration,Daily,All COVID Vaccines,02/06/2021,25089,02/18/2021,17306
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/22/2021,225683,02/18/2021,17307
Vaccine Administration,Administration,Daily,Moderna,01/26/2021,13531,02/18/2021,17308
Vaccine Administration,Administration,Daily,All COVID Vaccines,02/15/2021,26068,02/18/2021,17309
Vaccine Administration,Administration,Weekly,Unspecified COVID Vaccine,01/31/2021,40,02/18/2021,17310
Vaccine Administration,Administration,Cumulative Daily,Pfizer,12/24/2020,50876,02/19/2021,17311
Vaccine Administration,Administration,Daily,Moderna,02/06/2021,11356,02/18/2021,17312
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/22/2021,231184,02/18/2021,17313
Vaccine Administration,Administration,Daily,Pfizer,01/26/2021,5203,02/18/2021,17314
Vaccine Administration,Administration,Daily,Moderna,02/15/2021,11357,02/18/2021,17315
Vaccine Administration,Distribution,Cumulative Weekly,All COVID Vaccines,01/31/2021,928600,02/18/2021,17316
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,12/24/2020,9,02/19/2021,17317
Vaccine Administration,Administration,Daily,Pfizer,02/06/2021,13712,02/18/2021,17318
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/22/2021,103,02/18/2021,17319
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/26/2021,2,02/18/2021,17320
Vaccine Administration,Administration,Daily,Pfizer,02/15/2021,14710,02/18/2021,17321
Vaccine Administration,Distribution,Cumulative Weekly,Moderna,01/31/2021,554200,02/18/2021,17322
Vaccine Administration,Administration,Daily,All COVID Vaccines,12/24/2020,4104,02/19/2021,17323
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,02/06/2021,22,02/18/2021,17324
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/22/2021,27876,02/18/2021,17325
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/27/2021,541423,02/18/2021,17326
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/27/2021,280108,02/18/2021,17327
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/27/2021,261203,02/18/2021,17328
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/27/2021,119,02/18/2021,17329
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/27/2021,25798,02/18/2021,17330
Vaccine Administration,Administration,Daily,Moderna,01/27/2021,16093,02/18/2021,17331
Vaccine Administration,Administration,Daily,Pfizer,01/27/2021,9704,02/18/2021,17332
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/27/2021,2,02/18/2021,17333
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/28/2021,563982,02/18/2021,17334
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/28/2021,294553,02/18/2021,17335
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/28/2021,269314,02/18/2021,17336
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/28/2021,125,02/18/2021,17337
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/28/2021,22559,02/18/2021,17338
Vaccine Administration,Administration,Daily,Moderna,01/28/2021,14445,02/18/2021,17339
Vaccine Administration,Administration,Daily,Pfizer,01/28/2021,8111,02/18/2021,17340
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/28/2021,6,02/18/2021,17341
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/29/2021,588191,02/18/2021,17342
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/29/2021,304936,02/18/2021,17343
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/29/2021,283139,02/18/2021,17344
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/29/2021,127,02/18/2021,17345
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/29/2021,24209,02/18/2021,17346
Vaccine Administration,Administration,Daily,Moderna,01/29/2021,10383,02/18/2021,17347
Vaccine Administration,Administration,Daily,Pfizer,01/29/2021,13825,02/18/2021,17348
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/29/2021,2,02/18/2021,17349
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/30/2021,606672,02/18/2021,17350
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/30/2021,310919,02/18/2021,17351
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/30/2021,295623,02/18/2021,17352
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/30/2021,143,02/18/2021,17353
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/30/2021,18481,02/18/2021,17354
Vaccine Administration,Administration,Daily,Moderna,01/30/2021,5983,02/18/2021,17355
Vaccine Administration,Administration,Daily,Pfizer,01/30/2021,12484,02/18/2021,17356
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/30/2021,16,02/18/2021,17357
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/31/2021,616563,02/18/2021,17358
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/31/2021,313491,02/18/2021,17359
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/31/2021,302944,02/18/2021,17360
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/31/2021,143,02/18/2021,17361
Vaccine Administration,Administration,Cumulative Weekly,All COVID Vaccines,01/31/2021,781841,02/18/2021,17362
Vaccine Administration,Administration,Cumulative Weekly,Moderna,01/31/2021,396091,02/18/2021,17363
Vaccine Administration,Administration,Cumulative Weekly,Pfizer,01/31/2021,385548,02/18/2021,17364
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,02/07/2021,785860,02/18/2021,17365
Vaccine Administration,Distribution,Cumulative Weekly,Pfizer,01/31/2021,374400,02/18/2021,17366
Vaccine Administration,Administration,Daily,Moderna,01/22/2021,14850,02/18/2021,17367
Vaccine Administration,Administration,Daily,Moderna,12/24/2020,3395,02/19/2021,17368
Vaccine Administration,Administration,Cumulative Daily,Moderna,02/07/2021,397711,02/18/2021,17369
Vaccine Administration,Administration,Daily,Pfizer,01/22/2021,13023,02/18/2021,17370
Vaccine Administration,Distribution,Weekly,All COVID Vaccines,01/31/2021,167650,02/18/2021,17371
Vaccine Administration,Distribution,Weekly,Moderna,01/31/2021,87700,02/18/2021,17372
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,02/15/2021,1,02/18/2021,17373
Vaccine Administration,Distribution,Weekly,Pfizer,01/31/2021,79950,02/18/2021,17374
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,02/16/2021,1064742,02/18/2021,17375
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,02/01/2021,633709,02/18/2021,17376
Vaccine Administration,Administration,Cumulative Daily,Moderna,02/16/2021,529851,02/18/2021,17377
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/22/2021,8,02/18/2021,17378
Vaccine Administration,Administration,Cumulative Daily,Pfizer,02/07/2021,387989,02/18/2021,17379
Vaccine Administration,Administration,Daily,Pfizer,12/24/2020,708,02/19/2021,17380
Vaccine Administration,Administration,Cumulative Daily,Moderna,02/01/2021,321397,02/18/2021,17381
Vaccine Administration,Administration,Cumulative Daily,Pfizer,02/16/2021,534705,02/18/2021,17382
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/23/2021,472543,02/18/2021,17383
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,02/07/2021,184,02/18/2021,17384
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,12/24/2020,1,02/19/2021,17385
Vaccine Administration,Administration,Cumulative Daily,Pfizer,02/01/2021,312182,02/18/2021,17386
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,02/16/2021,213,02/18/2021,17387
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/23/2021,233993,02/18/2021,17388
Vaccine Administration,Administration,Cumulative Weekly,All COVID Vaccines,02/07/2021,998934,02/18/2021,17389
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,12/25/2020,68345,02/19/2021,17390
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,02/01/2021,145,02/18/2021,17391
Vaccine Administration,Administration,Daily,All COVID Vaccines,02/16/2021,18828,02/18/2021,17392
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/23/2021,238447,02/18/2021,17393
Vaccine Administration,Administration,Cumulative Weekly,Moderna,02/07/2021,500133,02/18/2021,17394
Vaccine Administration,Administration,Cumulative Daily,Moderna,12/25/2020,17454,02/19/2021,17395
Vaccine Administration,Administration,Daily,All COVID Vaccines,02/01/2021,17146,02/18/2021,17396
Vaccine Administration,Administration,Daily,Moderna,02/16/2021,11898,02/18/2021,17397
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/23/2021,108,02/18/2021,17398
Vaccine Administration,Administration,Cumulative Weekly,Pfizer,02/07/2021,498571,02/18/2021,17399
Vaccine Administration,Administration,Cumulative Daily,Pfizer,12/25/2020,50876,02/19/2021,17400
Vaccine Administration,Administration,Daily,Moderna,02/01/2021,7906,02/18/2021,17401
Vaccine Administration,Administration,Daily,Pfizer,02/16/2021,6930,02/18/2021,17402
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/23/2021,15577,02/18/2021,17403
Vaccine Administration,Administration,Cumulative Weekly,Unspecified COVID Vaccine,02/07/2021,211,02/18/2021,17404
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,12/25/2020,9,02/19/2021,17405
Vaccine Administration,Administration,Daily,Pfizer,02/01/2021,9238,02/18/2021,17406
