OBJECTID,section,category,description,date,metric,value,report_date
3723,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,06/13/2020,Cumulative,1625,02/04/2021
3724,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,06/14/2020,Cumulative,1631,02/04/2021
3725,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,06/15/2020,Cumulative,1633,02/04/2021
3726,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,06/16/2020,Cumulative,1637,02/04/2021
3727,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,06/17/2020,Cumulative,1641,02/04/2021
3728,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,06/18/2020,Cumulative,1644,02/04/2021
3729,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,06/19/2020,Cumulative,1647,02/04/2021
3730,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,06/20/2020,Cumulative,1652,02/04/2021
3731,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,06/21/2020,Cumulative,1655,02/04/2021
3732,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,06/22/2020,Cumulative,1657,02/04/2021
3733,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,06/23/2020,Cumulative,1658,02/04/2021
3734,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,06/24/2020,Cumulative,1660,02/04/2021
3735,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,06/25/2020,Cumulative,1662,02/04/2021
3736,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,06/26/2020,Cumulative,1666,02/04/2021
3737,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,06/27/2020,Cumulative,1669,02/04/2021
3738,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,06/28/2020,Cumulative,1672,02/04/2021
3739,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,06/29/2020,Cumulative,1674,02/04/2021
3740,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,06/30/2020,Cumulative,1674,02/04/2021
3741,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,07/01/2020,Cumulative,1676,02/04/2021
3742,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,07/02/2020,Cumulative,1680,02/04/2021
3743,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,07/03/2020,Cumulative,1680,02/04/2021
3744,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,07/04/2020,Cumulative,1682,02/04/2021
3745,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,07/05/2020,Cumulative,1684,02/04/2021
3746,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,07/06/2020,Cumulative,1689,02/04/2021
3747,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,07/07/2020,Cumulative,1695,02/04/2021
3748,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,07/08/2020,Cumulative,1699,02/04/2021
3749,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,07/09/2020,Cumulative,1702,02/04/2021
3750,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,07/10/2020,Cumulative,1705,02/04/2021
3751,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,07/11/2020,Cumulative,1708,02/04/2021
3752,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,07/12/2020,Cumulative,1715,02/04/2021
3753,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,07/13/2020,Cumulative,1720,02/04/2021
3754,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,07/14/2020,Cumulative,1727,02/04/2021
3755,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,07/15/2020,Cumulative,1734,02/04/2021
3756,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,07/16/2020,Cumulative,1739,02/04/2021
3757,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,07/17/2020,Cumulative,1743,02/04/2021
3758,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,07/18/2020,Cumulative,1747,02/04/2021
3759,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,07/19/2020,Cumulative,1750,02/04/2021
3760,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,07/20/2020,Cumulative,1757,02/04/2021
3761,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,07/21/2020,Cumulative,1758,02/04/2021
3762,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,07/22/2020,Cumulative,1762,02/04/2021
3763,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,07/23/2020,Cumulative,1767,02/04/2021
3764,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,07/24/2020,Cumulative,1772,02/04/2021
3765,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,07/25/2020,Cumulative,1776,02/04/2021
3766,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,07/26/2020,Cumulative,1778,02/04/2021
3767,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,07/27/2020,Cumulative,1785,02/04/2021
3768,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,07/28/2020,Cumulative,1795,02/04/2021
3769,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,07/29/2020,Cumulative,1798,02/04/2021
3770,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,07/30/2020,Cumulative,1806,02/04/2021
3771,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,07/31/2020,Cumulative,1808,02/04/2021
3772,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,08/01/2020,Cumulative,1810,02/04/2021
3773,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,08/02/2020,Cumulative,1812,02/04/2021
3774,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,08/03/2020,Cumulative,1820,02/04/2021
3775,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,08/04/2020,Cumulative,1827,02/04/2021
3776,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,08/05/2020,Cumulative,1832,02/04/2021
3777,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,08/06/2020,Cumulative,1837,02/04/2021
3778,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,08/07/2020,Cumulative,1842,02/04/2021
3779,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,08/08/2020,Cumulative,1847,02/04/2021
3780,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,08/09/2020,Cumulative,1851,02/04/2021
3781,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,08/10/2020,Cumulative,1854,02/04/2021
3782,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,08/11/2020,Cumulative,1857,02/04/2021
3783,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,08/12/2020,Cumulative,1861,02/04/2021
3784,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,08/13/2020,Cumulative,1865,02/04/2021
3785,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,08/14/2020,Cumulative,1868,02/04/2021
3786,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,08/15/2020,Cumulative,1869,02/04/2021
3787,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,08/16/2020,Cumulative,1871,02/04/2021
3788,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,08/17/2020,Cumulative,1872,02/04/2021
3789,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,08/18/2020,Cumulative,1873,02/04/2021
3790,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,08/19/2020,Cumulative,1874,02/04/2021
3791,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,08/20/2020,Cumulative,1879,02/04/2021
3792,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,08/21/2020,Cumulative,1881,02/04/2021
3793,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,08/22/2020,Cumulative,1887,02/04/2021
3794,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,08/23/2020,Cumulative,1889,02/04/2021
3795,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,08/24/2020,Cumulative,1891,02/04/2021
3796,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,08/25/2020,Cumulative,1897,02/04/2021
3797,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,08/26/2020,Cumulative,1901,02/04/2021
3798,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,08/27/2020,Cumulative,1906,02/04/2021
3799,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,08/28/2020,Cumulative,1908,02/04/2021
3800,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,08/29/2020,Cumulative,1911,02/04/2021
3801,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,08/30/2020,Cumulative,1915,02/04/2021
3802,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,08/31/2020,Cumulative,1918,02/04/2021
3803,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,09/01/2020,Cumulative,1925,02/04/2021
3804,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,09/02/2020,Cumulative,1927,02/04/2021
3805,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,09/03/2020,Cumulative,1927,02/04/2021
3806,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,09/04/2020,Cumulative,1930,02/04/2021
3807,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,09/05/2020,Cumulative,1932,02/04/2021
3808,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,09/06/2020,Cumulative,1934,02/04/2021
3809,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,09/07/2020,Cumulative,1936,02/04/2021
3810,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,09/08/2020,Cumulative,1940,02/04/2021
3811,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,09/09/2020,Cumulative,1943,02/04/2021
3812,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,09/10/2020,Cumulative,1947,02/04/2021
3813,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,09/11/2020,Cumulative,1954,02/04/2021
3814,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,09/12/2020,Cumulative,1959,02/04/2021
3815,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,09/13/2020,Cumulative,1960,02/04/2021
3816,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,09/14/2020,Cumulative,1962,02/04/2021
3817,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,09/15/2020,Cumulative,1968,02/04/2021
3818,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,09/16/2020,Cumulative,1971,02/04/2021
3819,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,09/17/2020,Cumulative,1974,02/04/2021
3820,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,09/18/2020,Cumulative,1976,02/04/2021
3821,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,09/19/2020,Cumulative,1981,02/04/2021
3822,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,09/20/2020,Cumulative,1983,02/04/2021
3823,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,09/21/2020,Cumulative,1990,02/04/2021
3824,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,09/22/2020,Cumulative,1995,02/04/2021
3825,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,09/23/2020,Cumulative,1999,02/04/2021
3826,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,09/24/2020,Cumulative,2000,02/04/2021
3827,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,09/25/2020,Cumulative,2003,02/04/2021
3828,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,09/26/2020,Cumulative,2005,02/04/2021
3829,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,09/27/2020,Cumulative,2009,02/04/2021
3830,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,09/28/2020,Cumulative,2015,02/04/2021
3831,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,09/29/2020,Cumulative,2020,02/04/2021
3832,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,09/30/2020,Cumulative,2028,02/04/2021
3833,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,10/01/2020,Cumulative,2033,02/04/2021
3834,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,10/02/2020,Cumulative,2042,02/04/2021
3835,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,10/03/2020,Cumulative,2045,02/04/2021
3836,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,10/04/2020,Cumulative,2049,02/04/2021
3837,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,10/05/2020,Cumulative,2052,02/04/2021
3838,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,10/06/2020,Cumulative,2058,02/04/2021
3839,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,10/07/2020,Cumulative,2067,02/04/2021
3840,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,10/08/2020,Cumulative,2072,02/04/2021
3841,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,10/09/2020,Cumulative,2079,02/04/2021
3842,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,10/10/2020,Cumulative,2081,02/04/2021
3843,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,10/11/2020,Cumulative,2085,02/04/2021
3844,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,10/12/2020,Cumulative,2089,02/04/2021
3845,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,10/13/2020,Cumulative,2095,02/04/2021
3846,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,10/14/2020,Cumulative,2099,02/04/2021
3847,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,10/15/2020,Cumulative,2106,02/04/2021
3848,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,10/16/2020,Cumulative,2114,02/04/2021
3849,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,10/17/2020,Cumulative,2118,02/04/2021
3850,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,10/18/2020,Cumulative,2124,02/04/2021
3851,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,10/19/2020,Cumulative,2131,02/04/2021
3852,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,10/20/2020,Cumulative,2148,02/04/2021
3853,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,10/21/2020,Cumulative,2157,02/04/2021
3854,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,10/22/2020,Cumulative,2165,02/04/2021
3855,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,10/23/2020,Cumulative,2169,02/04/2021
3856,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,10/24/2020,Cumulative,2181,02/04/2021
3857,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,10/25/2020,Cumulative,2185,02/04/2021
3858,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,10/26/2020,Cumulative,2200,02/04/2021
3859,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,10/27/2020,Cumulative,2217,02/04/2021
3860,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,10/28/2020,Cumulative,2235,02/04/2021
3861,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,10/29/2020,Cumulative,2252,02/04/2021
3862,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,10/30/2020,Cumulative,2268,02/04/2021
3863,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,10/31/2020,Cumulative,2282,02/04/2021
3864,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,11/01/2020,Cumulative,2297,02/04/2021
3865,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,11/02/2020,Cumulative,2317,02/04/2021
3866,Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,11/03/2020,Cumulative,2341,02/04/2021
