Reference,Placement,Season,Station,Species,DateTime
6406,Trail,D,40,Impala,28/09/2013 11:44
6407,Trail,D,49,Impala,28/09/2013 11:45
6408,Trail,D,40,Impala,28/09/2013 11:45
6409,Trail,D,49,Impala,28/09/2013 11:46
6410,Trail,D,40,Impala,28/09/2013 11:46
6411,Trail,D,49,Impala,28/09/2013 11:47
6412,Trail,D,40,Impala,28/09/2013 11:49
6413,Trail,D,49,Impala,28/09/2013 11:51
6414,Trail,D,8,Slender mongoose,28/09/2013 12:06
6415,Trail,D,8,Impala,28/09/2013 12:08
6416,Trail,D,38,Baboon,28/09/2013 12:15
6417,Trail,D,49,Impala,28/09/2013 12:22
6418,Trail,D,8,Impala,28/09/2013 12:22
6419,Trail,D,49,Impala,28/09/2013 12:23
6420,Trail,D,8,Impala,28/09/2013 12:24
6421,Trail,D,49,Impala,28/09/2013 12:32
6422,Trail,D,8,Impala,28/09/2013 12:33
6423,Trail,D,49,Impala,28/09/2013 12:34
6424,Trail,D,8,Impala,28/09/2013 12:36
6425,Trail,D,49,Impala,28/09/2013 12:38
6426,Trail,D,8,Impala,28/09/2013 12:39
6427,Trail,D,49,Impala,28/09/2013 12:41
6428,Trail,D,8,Impala,28/09/2013 12:44
6429,Trail,D,14,Impala,28/09/2013 12:48
6430,Trail,D,49,Impala,28/09/2013 13:01
6431,Trail,D,8,Impala,28/09/2013 13:09
6432,Trail,D,H,Greater kudu,28/09/2013 14:03
6433,Trail,D,49,Impala,28/09/2013 15:15
6434,Trail,D,21,Giraffe,28/09/2013 16:39
6435,Trail,D,55,Warthog,28/09/2013 16:44
6436,Trail,D,24,Greater kudu,28/09/2013 16:48
6437,Trail,D,16,Zebra,28/09/2013 16:57
6438,Trail,D,38,Impala,28/09/2013 17:20
6439,Trail,D,24,Giraffe,28/09/2013 17:25
6440,Trail,D,B,Baboon,28/09/2013 17:31
6441,Trail,D,11,Zebra,28/09/2013 17:33
6442,Trail,D,47,Elephant,28/09/2013 17:58
6443,Trail,D,3,Greater kudu,28/09/2013 18:07
6444,Trail,D,8,Impala,28/09/2013 18:13
6445,Trail,D,12,Dikdik,28/09/2013 19:04
6446,Trail,D,19,Dikdik,28/09/2013 21:48
6447,Trail,D,38,African civet,28/09/2013 22:02
6448,Trail,D,48,Hippo,28/09/2013 22:07
6449,Trail,D,14,Common genet,28/09/2013 22:14
6450,Trail,D,28,Honey badger,29/09/2013 00:22
6451,Trail,D,H,Hippo,29/09/2013 00:32
6452,Trail,D,28,Black backed jackal,29/09/2013 01:15
6453,Trail,D,H,Black backed jackal,29/09/2013 01:17
6454,Trail,D,40,Black backed jackal,29/09/2013 02:01
6455,Trail,D,28,Black backed jackal,29/09/2013 02:20
6456,Trail,D,30,Lion,29/09/2013 02:21
6457,Trail,D,24,Porcupine,29/09/2013 02:37
6458,Trail,D,49,Common genet,29/09/2013 02:38
6459,Trail,D,28,Elephant,29/09/2013 02:45
6460,Trail,D,2,Leopard,29/09/2013 03:12
6461,Trail,D,12,Dikdik,29/09/2013 04:40
6462,Trail,D,30,Common genet,29/09/2013 05:30
6463,Trail,D,38,Aardwolf,29/09/2013 05:44
6464,Trail,D,5,Impala,29/09/2013 06:08
6465,Trail,D,E,Impala,29/09/2013 06:16
6466,Trail,D,15,Spotted hyena,29/09/2013 06:26
6467,Trail,D,49,Baboon,29/09/2013 06:30
6468,Trail,D,8,Impala,29/09/2013 06:33
6469,Trail,D,38,Impala,29/09/2013 06:43
6470,Trail,D,47,Giraffe,29/09/2013 06:44
6471,Trail,D,47,Impala,29/09/2013 07:07
6472,Trail,D,49,Impala,29/09/2013 07:08
6473,Trail,D,14,Impala,29/09/2013 07:46
6474,Trail,D,17,Impala,29/09/2013 07:53
6475,Trail,D,28,Black backed jackal,29/09/2013 08:08
6476,Trail,D,8,Impala,29/09/2013 08:21
6477,Trail,D,19,Dikdik,29/09/2013 08:23
6478,Trail,D,C,Lesser kudu,29/09/2013 08:41
6479,Trail,D,12,Giraffe,29/09/2013 09:21
6480,Trail,D,35,Greater kudu,29/09/2013 09:27
6481,Trail,D,28,Impala,29/09/2013 09:27
6482,Trail,D,49,Impala,29/09/2013 09:42
6483,Trail,D,30,Slender mongoose,29/09/2013 09:51
6484,Trail,D,35,Impala,29/09/2013 10:17
6485,Trail,D,49,Impala,29/09/2013 10:20
6486,Trail,D,22,Vervet monkey,29/09/2013 10:26
6487,Trail,D,24,Giraffe,29/09/2013 10:31
6488,Trail,D,22,Impala,29/09/2013 10:32
6489,Trail,D,49,Impala,29/09/2013 10:33
6490,Trail,D,22,Impala,29/09/2013 10:33
6491,Trail,D,21,Greater kudu,29/09/2013 10:51
6492,Trail,D,49,Impala,29/09/2013 10:53
6493,Trail,D,H,Impala,29/09/2013 11:28
6494,Trail,D,49,Impala,29/09/2013 11:29
6495,Trail,D,H,Impala,29/09/2013 11:32
6496,Trail,D,49,Impala,29/09/2013 11:33
6497,Trail,D,28,Impala,29/09/2013 11:56
6498,Trail,D,49,Impala,29/09/2013 11:56
6499,Trail,D,29,Elephant,29/09/2013 12:15
6500,Trail,D,4,Aardvark,29/09/2013 12:25
6501,Trail,D,35,Zebra,29/09/2013 13:25
6502,Trail,D,35,Impala,29/09/2013 13:51
6503,Trail,D,49,Impala,29/09/2013 13:54
6504,Trail,D,G,Impala,29/09/2013 14:17
6505,Trail,D,H,Impala,29/09/2013 14:19
6506,Trail,D,G,Impala,29/09/2013 14:22
6507,Trail,D,35,Zebra,29/09/2013 14:33
6508,Trail,D,35,Giraffe,29/09/2013 14:44
6509,Trail,D,8,Impala,29/09/2013 15:15
6510,Trail,D,49,Impala,29/09/2013 15:42
6511,Trail,D,8,Impala,29/09/2013 15:57
6512,Trail,D,35,Zebra,29/09/2013 16:12
6513,Trail,D,28,Elephant,29/09/2013 16:15
6514,Trail,D,12,Elephant,29/09/2013 17:28
6515,Trail,D,G,Waterbuck,29/09/2013 17:40
6516,Trail,D,55,Impala,29/09/2013 17:58
6517,Trail,D,55,Greater kudu,29/09/2013 18:16
6518,Trail,D,38,Zebra,29/09/2013 18:21
6519,Trail,D,8,Impala,29/09/2013 18:27
6520,Trail,D,45,Warthog,29/09/2013 18:32
6521,Trail,D,G,Hippo,29/09/2013 19:20
6522,Trail,D,H,Serval,29/09/2013 19:31
6523,Trail,D,11,Impala,29/09/2013 19:39
6524,Trail,D,30,Common genet,29/09/2013 20:48
6525,Trail,D,E,Hippo,29/09/2013 22:26
6526,Trail,D,28,Elephant,29/09/2013 22:39
6527,Trail,D,E,Aardwolf,29/09/2013 23:33
6528,Trail,D,11,Impala,29/09/2013 23:42
6529,Trail,D,48,Hippo,29/09/2013 23:51
6530,Trail,D,47,Hippo,30/09/2013 00:11
6531,Trail,D,G,Hippo,30/09/2013 00:23
6532,Trail,D,14,White tailed mongoose,30/09/2013 00:46
6533,Trail,D,38,Impala,30/09/2013 01:44
6534,Trail,D,11,Impala,30/09/2013 01:44
6535,Trail,D,38,Impala,30/09/2013 01:44
6536,Trail,D,11,Impala,30/09/2013 01:45
6537,Trail,D,37,Leopard,30/09/2013 01:45
6538,Trail,D,21,Elephant,30/09/2013 02:17
6539,Trail,D,30,Common genet,30/09/2013 02:20
6540,Trail,D,37,Black backed jackal,30/09/2013 02:44
6541,Trail,D,B,Porcupine,30/09/2013 02:46
6542,Trail,D,H,Serval,30/09/2013 03:25
6543,Trail,D,24,Leopard,30/09/2013 03:42
6544,Trail,D,11,Impala,30/09/2013 04:20
6545,Trail,D,11,Common genet,30/09/2013 05:12
6546,Trail,D,11,Bat-eared fox,30/09/2013 05:22
6547,Trail,D,14,Giraffe,30/09/2013 05:48
6548,Trail,D,47,Impala,30/09/2013 05:48
6549,Trail,D,16,Zebra,30/09/2013 05:57
6550,Trail,D,27,Greater kudu,30/09/2013 06:36
6551,Trail,D,12,Dikdik,30/09/2013 06:59
6552,Trail,D,E,Black backed jackal,30/09/2013 07:05
6553,Trail,D,49,Impala,30/09/2013 07:33
6554,Trail,D,14,Impala,30/09/2013 07:52
6555,Trail,D,47,Waterbuck,30/09/2013 07:58
6556,Trail,D,29,Dikdik,30/09/2013 08:14
6557,Trail,D,C,Baboon,30/09/2013 08:27
6558,Trail,D,49,Impala,30/09/2013 08:34
6559,Trail,D,H,Baboon,30/09/2013 08:53
6560,Trail,D,22,Zebra,30/09/2013 09:02
6561,Trail,D,1,Elephant,30/09/2013 09:03
6562,Trail,D,21,Impala,30/09/2013 09:05
6563,Trail,D,22,Impala,30/09/2013 09:06
6564,Trail,D,49,Impala,30/09/2013 09:15
6565,Trail,D,13,Leopard,30/09/2013 09:34
6566,Trail,D,22,Vervet monkey,30/09/2013 09:36
6567,Trail,D,22,Greater kudu,30/09/2013 09:41
6568,Trail,D,47,Waterbuck,30/09/2013 09:50
6569,Trail,D,45,Elephant,30/09/2013 09:56
6570,Trail,D,16,Greater kudu,30/09/2013 10:08
6571,Trail,D,22,Greater kudu,30/09/2013 10:46
6572,Trail,D,49,Impala,30/09/2013 10:47
6573,Trail,D,22,Impala,30/09/2013 10:52
6574,Trail,D,49,Impala,30/09/2013 10:54
6575,Trail,D,22,Impala,30/09/2013 11:26
6576,Trail,D,8,Impala,30/09/2013 12:40
6577,Trail,D,35,Giraffe,30/09/2013 13:02
6578,Trail,D,49,Impala,30/09/2013 13:13
6579,Trail,D,F,Giraffe,30/09/2013 13:20
6580,Trail,D,22,Impala,30/09/2013 13:27
6581,Trail,D,30,Elephant,30/09/2013 13:50
6582,Trail,D,28,Impala,30/09/2013 14:05
6583,Trail,D,24,Greater kudu,30/09/2013 14:08
6584,Trail,D,49,Impala,30/09/2013 14:43
6585,Trail,D,28,Elephant,30/09/2013 14:58
6586,Trail,D,49,Giraffe,30/09/2013 15:51
6587,Trail,D,H,Impala,30/09/2013 16:05
6588,Trail,D,26,Greater kudu,30/09/2013 16:10
6589,Trail,D,21,Baboon,30/09/2013 16:15
6590,Trail,D,44,Impala,30/09/2013 17:16
6591,Trail,D,35,Elephant,30/09/2013 18:20
6592,Trail,D,C,Elephant,30/09/2013 18:24
6593,Trail,D,28,Elephant,30/09/2013 18:48
6594,Trail,D,11,Bat-eared fox,30/09/2013 23:31
6595,Trail,D,B,Elephant,1/10/13 0:04
6596,Trail,D,48,Hippo,1/10/13 0:30
6597,Trail,D,28,Spotted hyena,1/10/13 2:11
6598,Trail,D,H,White tailed mongoose,1/10/13 2:12
6599,Trail,D,24,Leopard,1/10/13 2:41
6600,Trail,D,24,Spotted hyena,1/10/13 3:22
6601,Trail,D,24,Serval,1/10/13 3:23
6602,Trail,D,H,Lion,1/10/13 3:32
6603,Trail,D,28,Black backed jackal,1/10/13 4:25
6604,Trail,D,11,Impala,1/10/13 4:52
6605,Trail,D,38,White tailed mongoose,1/10/13 5:07
6606,Trail,D,26,Bush duiker,1/10/13 5:19
6607,Trail,D,27,Impala,1/10/13 5:53
6608,Trail,D,15,Spotted hyena,1/10/13 6:05
6609,Trail,D,20,Impala,1/10/13 6:35
6610,Trail,D,8,Impala,1/10/13 6:43
6611,Trail,D,12,Black backed jackal,1/10/13 6:46
6612,Trail,D,8,Elephant,1/10/13 6:50
6613,Trail,D,15,Giraffe,1/10/13 7:23
6614,Trail,D,21,Impala,1/10/13 7:27
6615,Trail,D,C,Lesser kudu,1/10/13 7:31
6616,Trail,D,49,Impala,1/10/13 7:59
6617,Trail,D,G,Impala,1/10/13 8:28
6618,Trail,D,49,Impala,1/10/13 8:31
6619,Trail,D,47,Waterbuck,1/10/13 9:32
6620,Trail,D,G,Impala,1/10/13 9:40
6621,Trail,D,36,Greater kudu,1/10/13 9:57
6622,Trail,D,H,Impala,1/10/13 9:59
6623,Trail,D,G,Impala,1/10/13 10:11
6624,Trail,D,20,Giraffe,1/10/13 10:14
6625,Trail,D,49,Impala,1/10/13 10:52
6626,Trail,D,48,Impala,1/10/13 11:02
6627,Trail,D,22,Impala,1/10/13 11:03
6628,Trail,D,49,Impala,1/10/13 11:03
6629,Trail,D,30,Impala,1/10/13 11:05
6630,Trail,D,49,Impala,1/10/13 11:15
6631,Trail,D,G,Greater kudu,1/10/13 11:27
6632,Trail,D,30,Impala,1/10/13 11:30
6633,Trail,D,49,Impala,1/10/13 11:41
6634,Trail,D,30,Impala,1/10/13 11:41
6635,Trail,D,49,Impala,1/10/13 11:41
6636,Trail,D,30,Impala,1/10/13 11:42
6637,Trail,D,49,Impala,1/10/13 11:42
6638,Trail,D,30,Impala,1/10/13 11:43
6639,Trail,D,49,Impala,1/10/13 11:44
6640,Trail,D,30,Impala,1/10/13 11:44
6641,Trail,D,49,Impala,1/10/13 12:14
6642,Trail,D,13,Warthog,1/10/13 12:19
6643,Trail,D,22,Impala,1/10/13 12:28
6644,Trail,D,49,Impala,1/10/13 12:31
6645,Trail,D,H,Impala,1/10/13 14:20
6646,Trail,D,49,Impala,1/10/13 14:23
6647,Trail,D,35,Zebra,1/10/13 14:33
6648,Trail,D,H,Impala,1/10/13 15:02
6649,Trail,D,49,Impala,1/10/13 15:28
6650,Trail,D,G,Greater kudu,1/10/13 15:45
6651,Trail,D,1,Elephant,1/10/13 16:12
6652,Trail,D,27,Impala,1/10/13 18:16
6653,Trail,D,24,Spotted hyena,1/10/13 19:32
6654,Trail,D,11,Elephant,1/10/13 19:56
6655,Trail,D,48,Hippo,1/10/13 19:56
6656,Trail,D,G,Hippo,1/10/13 22:15
6657,Trail,D,F,Hippo,1/10/13 22:50
6658,Trail,D,13,Leopard,1/10/13 23:31
6659,Trail,D,9,Spotted hyena,1/10/13 23:53
6660,Trail,D,9,Elephant,1/10/13 23:59
6661,Trail,D,48,Hippo,2/10/13 0:01
6662,Trail,D,13,Aardwolf,2/10/13 1:41
6663,Trail,D,9,Elephant,2/10/13 1:52
6664,Trail,D,24,Porcupine,2/10/13 3:37
6665,Trail,D,1,Elephant,2/10/13 4:42
6666,Trail,D,38,Aardwolf,2/10/13 4:42
6667,Trail,D,30,Common genet,2/10/13 5:10
6668,Trail,D,G,Hippo,2/10/13 5:27
6669,Trail,D,47,Impala,2/10/13 5:49
6670,Trail,D,15,Spotted hyena,2/10/13 5:59
6671,Trail,D,14,Bush duiker,2/10/13 6:06
6672,Trail,D,A,Giraffe,2/10/13 6:37
6673,Trail,D,49,Impala,2/10/13 6:56
6674,Trail,D,8,Impala,2/10/13 7:06
6675,Trail,D,B,Giraffe,2/10/13 7:06
6676,Trail,D,24,Spotted hyena,2/10/13 7:18
6677,Trail,D,11,Impala,2/10/13 7:30
6678,Trail,D,11,Baboon,2/10/13 7:37
6679,Trail,D,37,Impala,2/10/13 7:38
6680,Trail,D,49,Impala,2/10/13 7:59
6681,Trail,D,30,Banded mongoose,2/10/13 8:14
6682,Trail,D,49,Banded mongoose,2/10/13 8:40
6683,Trail,D,12,Impala,2/10/13 8:47
6684,Trail,D,49,Impala,2/10/13 8:48
6685,Trail,D,49,Slender mongoose,2/10/13 8:53
6686,Trail,D,8,Impala,2/10/13 9:10
6687,Trail,D,35,Greater kudu,2/10/13 9:12
6688,Trail,D,13,Giraffe,2/10/13 9:14
6689,Trail,D,44,Giraffe,2/10/13 9:45
6690,Trail,D,A,Lesser kudu,2/10/13 9:49
6691,Trail,D,49,Impala,2/10/13 10:00
6692,Trail,D,22,Zebra,2/10/13 10:09
6693,Trail,D,28,Elephant,2/10/13 10:18
6694,Trail,D,29,Giraffe,2/10/13 10:54
6695,Trail,D,15,Impala,2/10/13 11:53
6696,Trail,D,49,Impala,2/10/13 12:00
6697,Trail,D,H,Impala,2/10/13 12:23
6698,Trail,D,49,Impala,2/10/13 12:28
6699,Trail,D,21,Baboon,2/10/13 12:39
6700,Trail,D,35,Zebra,2/10/13 12:49
6701,Trail,D,22,Impala,2/10/13 13:04
6702,Trail,D,49,Impala,2/10/13 13:04
6703,Trail,D,11,Elephant,2/10/13 13:22
6704,Trail,D,22,Impala,2/10/13 13:23
6705,Trail,D,49,Impala,2/10/13 13:24
6706,Trail,D,22,Impala,2/10/13 13:27
6707,Trail,D,37,Impala,2/10/13 13:30
6708,Trail,D,22,Impala,2/10/13 13:30
6709,Trail,D,49,Impala,2/10/13 13:43
6710,Trail,D,8,Impala,2/10/13 14:14
6711,Trail,D,37,Greater kudu,2/10/13 14:44
6712,Trail,D,G,Elephant,2/10/13 14:59
6713,Trail,D,H,Impala,2/10/13 15:25
6714,Trail,D,A,Lesser kudu,2/10/13 15:41
6715,Trail,D,8,Zebra,2/10/13 15:50
6716,Trail,D,E,Impala,2/10/13 16:33
6717,Trail,D,34,Black backed jackal,2/10/13 16:43
6718,Trail,D,15,Impala,2/10/13 16:50
6719,Trail,D,8,Impala,2/10/13 17:16
6720,Trail,D,49,Baboon,2/10/13 17:22
6721,Trail,D,12,Elephant,2/10/13 17:24
6722,Trail,D,37,Impala,2/10/13 17:53
6723,Trail,D,37,Zebra,2/10/13 18:01
6724,Trail,D,49,Impala,2/10/13 18:07
6725,Trail,D,26,Spotted hyena,2/10/13 18:08
6726,Trail,D,15,Spotted hyena,2/10/13 18:29
6727,Trail,D,H,Hippo,2/10/13 19:44
6728,Trail,D,16,Elephant,2/10/13 19:50
6729,Trail,D,30,Common genet,2/10/13 19:54
6730,Trail,D,21,Zebra,2/10/13 20:03
6731,Trail,D,22,Spotted hyena,2/10/13 20:06
6732,Trail,D,28,Porcupine,2/10/13 20:09
6733,Trail,D,C,Lesser kudu,2/10/13 22:42
6734,Trail,D,16,Spotted hyena,2/10/13 23:12
6735,Trail,D,E,Elephant,2/10/13 23:30
6736,Trail,D,38,Black backed jackal,3/10/13 0:02
6737,Trail,D,H,Hippo,3/10/13 0:08
6738,Trail,D,H,Porcupine,3/10/13 0:15
6739,Trail,D,34,Aardwolf,3/10/13 0:28
6740,Trail,D,49,Common genet,3/10/13 0:55
6741,Trail,D,16,Lion,3/10/13 2:17
6742,Trail,D,9,Spotted hyena,3/10/13 2:18
6743,Trail,D,9,Lion,3/10/13 2:34
6744,Trail,D,21,Elephant,3/10/13 3:03
6745,Trail,D,30,Common genet,3/10/13 3:22
6746,Trail,D,14,Black backed jackal,3/10/13 3:24
6747,Trail,D,22,Spotted hyena,3/10/13 3:33
6748,Trail,D,38,Hippo,3/10/13 3:44
6749,Trail,D,22,African civet,3/10/13 4:02
6750,Trail,D,28,Black backed jackal,3/10/13 4:03
6751,Trail,D,28,Serval,3/10/13 5:47
6752,Trail,D,8,Buffalo,3/10/13 6:34
6753,Trail,D,49,Baboon,3/10/13 6:36
6754,Trail,D,49,Impala,3/10/13 6:58
6755,Trail,D,38,Black backed jackal,3/10/13 7:10
6756,Trail,D,25,Honey badger,3/10/13 7:20
6757,Trail,D,1,Impala,3/10/13 7:46
6758,Trail,D,35,Zebra,3/10/13 7:51
6759,Trail,D,35,Greater kudu,3/10/13 8:02
6760,Trail,D,49,Impala,3/10/13 8:10
6761,Trail,D,C,Lesser kudu,3/10/13 8:35
6762,Trail,D,14,Elephant,3/10/13 9:15
6763,Trail,D,44,Impala,3/10/13 9:37
6764,Trail,D,30,Baboon,3/10/13 9:41
6765,Trail,D,H,Impala,3/10/13 9:42
6766,Trail,D,24,Leopard,3/10/13 9:42
6767,Trail,D,8,Impala,3/10/13 10:21
6768,Trail,D,49,Impala,3/10/13 10:24
6769,Trail,D,28,Spotted hyena,3/10/13 10:42
6770,Trail,D,22,Zebra,3/10/13 11:20
6771,Trail,D,22,Impala,3/10/13 11:30
6772,Trail,D,49,Impala,3/10/13 11:31
6773,Trail,D,F,Giraffe,3/10/13 11:40
6774,Trail,D,22,Impala,3/10/13 11:40
6775,Trail,D,26,Elephant,3/10/13 11:47
6776,Trail,D,49,Giraffe,3/10/13 11:51
6777,Trail,D,49,Impala,3/10/13 11:56
6778,Trail,D,14,Impala,3/10/13 13:04
6779,Trail,D,49,Impala,3/10/13 13:19
6780,Trail,D,36,Giraffe,3/10/13 13:22
6781,Trail,D,8,Impala,3/10/13 13:24
6782,Trail,D,49,Impala,3/10/13 13:58
6783,Trail,D,H,Impala,3/10/13 14:16
6784,Trail,D,49,Impala,3/10/13 14:22
6785,Trail,D,B,Baboon,3/10/13 15:50
6786,Trail,D,22,Impala,3/10/13 15:50
6787,Trail,D,15,Elephant,3/10/13 16:19
6788,Trail,D,A,Impala,3/10/13 16:44
6789,Trail,D,16,Impala,3/10/13 16:44
6790,Trail,D,A,Impala,3/10/13 16:45
6791,Trail,D,18,Greater kudu,3/10/13 16:45
6792,Trail,D,A,Lesser kudu,3/10/13 16:48
6793,Trail,D,38,Zebra,3/10/13 17:43
6794,Trail,D,37,Impala,3/10/13 17:45
6795,Trail,D,8,Impala,3/10/13 17:56
6796,Trail,D,21,Elephant,3/10/13 18:10
6797,Trail,D,4,Banded mongoose,3/10/13 19:48
6798,Trail,D,4,Vervet monkey,3/10/13 20:04
6799,Trail,D,G,Hippo,3/10/13 20:18
6800,Trail,D,49,Hippo,3/10/13 21:13
6801,Trail,D,55,Hippo,3/10/13 21:21
6802,Trail,D,35,Spotted hyena,3/10/13 23:44
6803,Trail,D,28,Dikdik,4/10/13 0:09
6804,Trail,D,24,Leopard,4/10/13 0:47
6805,Trail,D,H,White tailed mongoose,4/10/13 0:51
6806,Trail,D,38,White tailed mongoose,4/10/13 1:01
6807,Trail,D,28,Black backed jackal,4/10/13 1:08
6808,Trail,D,3,Impala,4/10/13 1:17
6809,Trail,D,1,White tailed mongoose,4/10/13 1:32
6810,Trail,D,41,Bushy tailed mongoose,4/10/13 2:01
6811,Trail,D,H,Black backed jackal,4/10/13 2:38
6812,Trail,D,9,Impala,4/10/13 5:45
6813,Trail,D,55,Greater kudu,4/10/13 6:03
6814,Trail,D,41,Dikdik,4/10/13 6:06
6815,Trail,D,35,Spotted hyena,4/10/13 6:12
6816,Trail,D,11,Impala,4/10/13 6:40
6817,Trail,D,9,Impala,4/10/13 8:00
6818,Trail,D,23,Bush pig,4/10/13 8:12
6819,Trail,D,15,Elephant,4/10/13 8:35
6820,Trail,D,14,Impala,4/10/13 8:47
6821,Trail,D,49,Impala,4/10/13 8:52
6822,Trail,D,G,Greater kudu,4/10/13 8:53
6823,Trail,D,E,Baboon,4/10/13 9:01
6824,Trail,D,26,Impala,4/10/13 9:01
6825,Trail,D,49,Impala,4/10/13 9:19
6826,Trail,D,49,Vervet monkey,4/10/13 9:21
6827,Trail,D,14,Giraffe,4/10/13 9:35
6828,Trail,D,14,Impala,4/10/13 9:40
6829,Trail,D,21,Impala,4/10/13 9:48
6830,Trail,D,49,Impala,4/10/13 9:51
6831,Trail,D,35,Greater kudu,4/10/13 10:13
6832,Trail,D,8,Impala,4/10/13 10:22
6833,Trail,D,49,Elephant,4/10/13 10:54
6834,Trail,D,49,Giraffe,4/10/13 11:07
6835,Trail,D,14,Impala,4/10/13 11:08
6836,Trail,D,49,Impala,4/10/13 11:12
6837,Trail,D,26,Elephant,4/10/13 11:13
6838,Trail,D,22,Impala,4/10/13 11:13
6839,Trail,D,22,Baboon,4/10/13 11:26
6840,Trail,D,49,Impala,4/10/13 11:31
6841,Trail,D,49,Elephant,4/10/13 11:56
6842,Trail,D,29,Giraffe,4/10/13 12:19
6843,Trail,D,38,Giraffe,4/10/13 12:35
6844,Trail,D,49,Impala,4/10/13 12:39
6845,Trail,D,22,Impala,4/10/13 13:07
6846,Trail,D,49,Impala,4/10/13 13:11
6847,Trail,D,35,Zebra,4/10/13 13:22
6848,Trail,D,14,Impala,4/10/13 13:47
6849,Trail,D,49,Impala,4/10/13 13:48
6850,Trail,D,14,Impala,4/10/13 13:50
6851,Trail,D,49,Impala,4/10/13 13:50
6852,Trail,D,14,Impala,4/10/13 13:50
6853,Trail,D,49,Impala,4/10/13 13:51
6854,Trail,D,14,Impala,4/10/13 13:51
6855,Trail,D,49,Impala,4/10/13 13:52
6856,Trail,D,14,Impala,4/10/13 13:52
6857,Trail,D,49,Impala,4/10/13 13:52
6858,Trail,D,14,Impala,4/10/13 13:53
6859,Trail,D,49,Impala,4/10/13 13:53
6860,Trail,D,14,Impala,4/10/13 13:53
6861,Trail,D,49,Impala,4/10/13 13:54
6862,Trail,D,E,Impala,4/10/13 14:18
6863,Trail,D,49,Impala,4/10/13 14:18
6864,Trail,D,E,Impala,4/10/13 14:18
6865,Trail,D,49,Impala,4/10/13 14:19
6866,Trail,D,G,Elephant,4/10/13 14:21
6867,Trail,D,29,Impala,4/10/13 14:33
6868,Trail,D,49,Impala,4/10/13 14:33
6869,Trail,D,29,Impala,4/10/13 14:34
6870,Trail,D,49,Impala,4/10/13 14:37
6871,Trail,D,29,Impala,4/10/13 14:38
6872,Trail,D,49,Impala,4/10/13 14:38
6873,Trail,D,29,Impala,4/10/13 14:39
6874,Trail,D,49,Impala,4/10/13 14:41
6875,Trail,D,29,Impala,4/10/13 14:42
6876,Trail,D,21,Giraffe,4/10/13 14:42
6877,Trail,D,49,Impala,4/10/13 14:43
6878,Trail,D,29,Impala,4/10/13 14:43
6879,Trail,D,49,Impala,4/10/13 14:47
6880,Trail,D,29,Impala,4/10/13 14:48
6881,Trail,D,49,Impala,4/10/13 14:48
6882,Trail,D,29,Impala,4/10/13 14:49
6883,Trail,D,49,Impala,4/10/13 14:49
6884,Trail,D,29,Impala,4/10/13 14:50
6885,Trail,D,29,Giraffe,4/10/13 15:06
6886,Trail,D,49,Impala,4/10/13 15:16
6887,Trail,D,39,Bush duiker,4/10/13 16:14
6888,Trail,D,49,Impala,4/10/13 16:38
6889,Trail,D,8,Impala,4/10/13 16:58
6890,Trail,D,44,Impala,4/10/13 17:00
6891,Trail,D,8,Impala,4/10/13 17:08
6892,Trail,D,44,Impala,4/10/13 17:10
6893,Trail,D,13,Impala,4/10/13 17:14
6894,Trail,D,24,Giraffe,4/10/13 17:27
6895,Trail,D,1,Greater kudu,4/10/13 17:36
6896,Trail,D,34,Impala,4/10/13 17:58
6897,Trail,D,44,Giraffe,4/10/13 18:10
6898,Trail,D,C,Bush duiker,4/10/13 18:49
6899,Trail,D,13,Lion,4/10/13 19:51
6900,Trail,D,28,Elephant,4/10/13 20:50
6901,Trail,D,F,Spotted hyena,4/10/13 23:12
6902,Trail,D,38,Aardwolf,4/10/13 23:17
6903,Trail,D,44,Zebra,4/10/13 23:40
6904,Trail,D,49,Elephant,5/10/13 0:01
6905,Trail,D,24,Spotted hyena,5/10/13 1:32
6906,Trail,D,48,Hippo,5/10/13 2:08
6907,Trail,D,G,Hippo,5/10/13 2:26
6908,Trail,D,G,Hippo,5/10/13 3:31
6909,Trail,D,35,Aardwolf,5/10/13 3:35
6910,Trail,D,49,Elephant,5/10/13 5:04
6911,Trail,D,22,Spotted hyena,5/10/13 5:17
6912,Trail,D,34,Impala,5/10/13 5:21
6913,Trail,D,34,Spotted hyena,5/10/13 5:21
6914,Trail,D,13,Spotted hyena,5/10/13 5:43
6915,Trail,D,A,Giraffe,5/10/13 5:59
6916,Trail,D,14,Bush duiker,5/10/13 6:03
6917,Trail,D,49,Elephant,5/10/13 6:12
6918,Trail,D,38,Impala,5/10/13 6:26
6919,Trail,D,49,Impala,5/10/13 6:30
6920,Trail,D,8,Impala,5/10/13 6:48
6921,Trail,D,15,Impala,5/10/13 6:55
6922,Trail,D,G,Greater kudu,5/10/13 7:32
6923,Trail,D,41,Greater kudu,5/10/13 7:36
6924,Trail,D,49,Impala,5/10/13 7:38
6925,Trail,D,8,Impala,5/10/13 7:45
6926,Trail,D,21,Impala,5/10/13 8:01
6927,Trail,D,35,Impala,5/10/13 8:22
6928,Trail,D,49,Impala,5/10/13 8:46
6929,Trail,D,2,Dikdik,5/10/13 8:47
6930,Trail,D,12,Impala,5/10/13 9:02
6931,Trail,D,49,Impala,5/10/13 9:06
6932,Trail,D,12,Impala,5/10/13 9:06
